comment_id,user_id,item_id,text,timestamp,normalized_text,spam_probability,spam,text_frequency,duplicate,comment_risk_score
C3646,U844,I354,The information presented here is useful. Reference 3646,2026-07-04 16:42:31.832192,the information presented here is useful reference 3646,0.0,0,1,0,0.0
C3647,U901,I57,This was a surprisingly interesting post. Reference 3647,2026-06-25 12:58:31.832206,this was a surprisingly interesting post reference 3647,0.0,0,1,0,0.0
C3648,U106,I294,I really enjoyed this post about movies. Reference 3648,2026-06-22 17:30:31.832220,i really enjoyed this post about movies reference 3648,0.0,0,1,0,0.0
C3649,U680,I482,I learned something useful about sports here. Reference 3649,2026-06-10 13:44:31.832235,i learned something useful about sports here reference 3649,0.0,0,1,0,0.0
C3650,U726,I403,This is worth discussing further. Reference 3650,2026-08-01 04:33:31.832249,this is worth discussing further reference 3650,0.0,0,1,0,0.0
C3651,U333,I374,This is worth discussing further. Reference 3651,2026-06-25 05:12:31.832263,this is worth discussing further reference 3651,0.0,0,1,0,0.0
C3652,U672,I419,The information presented here is useful. Reference 3652,2026-06-20 07:27:31.832277,the information presented here is useful reference 3652,0.0,0,1,0,0.0
C3653,U359,I383,The information presented here is useful. Reference 3653,2026-07-22 06:41:31.832290,the information presented here is useful reference 3653,0.0,0,1,0,0.0
C3654,U655,I329,I think this could be improved. Reference 3654,2026-06-09 16:02:31.832304,i think this could be improved reference 3654,0.0,0,1,0,0.0
C3655,U916,I385,The explanation of technology was very clear. Reference 3655,2026-06-26 21:51:31.832318,the explanation of technology was very clear reference 3655,0.0,0,1,0,0.0
C3656,U819,I55,I think this could be improved. Reference 3656,2026-08-05 06:14:31.832331,i think this could be improved reference 3656,0.0,0,1,0,0.0
C3657,U711,I486,Best product ever buy now,2026-06-04 00:54:31.832345,best product ever buy now,0.5,1,75,1,72.50000000000001
C3658,U415,I155,The explanation of gaming was very clear. Reference 3658,2026-07-25 10:43:31.832359,the explanation of gaming was very clear reference 3658,0.0,0,1,0,0.0
C3659,U24,I8,I really enjoyed this post about movies. Reference 3659,2026-07-31 19:29:31.832375,i really enjoyed this post about movies reference 3659,0.0,0,1,0,0.0
C3660,U212,I95,This is an interesting perspective on gaming. Reference 3660,2026-07-19 18:20:31.832389,this is an interesting perspective on gaming reference 3660,0.0,0,1,0,0.0
C3661,U463,I486,This is an interesting perspective on fashion. Reference 3661,2026-07-10 06:58:31.832408,this is an interesting perspective on fashion reference 3661,0.0,0,1,0,0.0
C3662,U677,I206,I really enjoyed this post about movies. Reference 3662,2026-07-11 14:19:31.832423,i really enjoyed this post about movies reference 3662,0.0,0,1,0,0.0
C3663,U397,I191,The explanation of movies was very clear. Reference 3663,2026-07-03 19:51:31.832437,the explanation of movies was very clear reference 3663,0.0,0,1,0,0.0
C3664,U634,I301,I think this could be improved. Reference 3664,2026-06-11 00:25:31.832451,i think this could be improved reference 3664,0.0,0,1,0,0.0
C3665,U503,I16,I think this could be improved. Reference 3665,2026-07-10 20:07:31.832465,i think this could be improved reference 3665,0.0,0,1,0,0.0
C3666,U31,I130,I think this could be improved. Reference 3666,2026-06-04 07:12:31.832479,i think this could be improved reference 3666,0.0,0,1,0,0.0
C3667,U551,I394,This is an interesting perspective on fashion. Reference 3667,2026-06-10 03:43:31.832492,this is an interesting perspective on fashion reference 3667,0.0,0,1,0,0.0
C3668,U601,I317,This is worth discussing further. Reference 3668,2026-08-09 08:17:31.832506,this is worth discussing further reference 3668,0.0,0,1,0,0.0
C3669,U389,I19,I think this could be improved. Reference 3669,2026-06-29 14:36:31.832520,i think this could be improved reference 3669,0.0,0,1,0,0.0
C3670,U258,I278,This is an interesting perspective on gaming. Reference 3670,2026-07-20 11:55:31.832535,this is an interesting perspective on gaming reference 3670,0.0,0,1,0,0.0
C3671,U741,I425,You must buy this product,2026-07-08 06:11:31.832550,you must buy this product,0.0,0,51,1,45.0
C3672,U767,I172,The explanation of food was very clear. Reference 3672,2026-08-08 16:57:31.832563,the explanation of food was very clear reference 3672,0.0,0,1,0,0.0
C3673,U330,I158,Click here for amazing deals,2026-07-23 02:54:31.832577,click here for amazing deals,0.5,1,53,1,72.50000000000001
C3674,U628,I210,This is an interesting perspective on technology. Reference 3674,2026-06-10 14:08:31.832590,this is an interesting perspective on technology reference 3674,0.0,0,1,0,0.0
C3675,U131,I303,I really enjoyed this post about food. Reference 3675,2026-08-05 13:01:31.832604,i really enjoyed this post about food reference 3675,0.0,0,1,0,0.0
C3676,U514,I92,I think this could be improved. Reference 3676,2026-06-09 09:04:31.832618,i think this could be improved reference 3676,0.0,0,1,0,0.0
C3677,U578,I198,This was a surprisingly interesting post. Reference 3677,2026-07-19 18:51:31.832631,this was a surprisingly interesting post reference 3677,0.0,0,1,0,0.0
C3678,U599,I60,This was a surprisingly interesting post. Reference 3678,2026-07-27 00:03:31.832645,this was a surprisingly interesting post reference 3678,0.0,0,1,0,0.0
C3679,U923,I231,I have a different opinion about education. Reference 3679,2026-08-08 05:00:31.832658,i have a different opinion about education reference 3679,0.0,0,1,0,0.0
C3680,U297,I307,This is worth discussing further. Reference 3680,2026-08-01 20:23:31.832671,this is worth discussing further reference 3680,0.0,0,1,0,0.0
C3681,U703,I79,This is an interesting perspective on sports. Reference 3681,2026-06-28 22:43:31.832685,this is an interesting perspective on sports reference 3681,0.0,0,1,0,0.0
C3682,U497,I127,I really enjoyed this post about fashion. Reference 3682,2026-06-05 01:31:31.832701,i really enjoyed this post about fashion reference 3682,0.0,0,1,0,0.0
C3683,U826,I334,I learned something useful about fashion here. Reference 3683,2026-08-07 20:08:31.832715,i learned something useful about fashion here reference 3683,0.0,0,1,0,0.0
C3684,U309,I93,The explanation of music was very clear. Reference 3684,2026-06-10 15:52:31.832728,the explanation of music was very clear reference 3684,0.0,0,1,0,0.0
C3685,U597,I432,I think this could be improved. Reference 3685,2026-06-07 20:36:31.832742,i think this could be improved reference 3685,0.0,0,1,0,0.0
C3686,U455,I413,This is an interesting perspective on gaming. Reference 3686,2026-07-27 20:46:31.832756,this is an interesting perspective on gaming reference 3686,0.0,0,1,0,0.0
C3687,U142,I67,Thanks for sharing this information. Reference 3687,2026-07-02 22:56:31.832770,thanks for sharing this information reference 3687,0.0,0,1,0,0.0
C3688,U508,I187,The information presented here is useful. Reference 3688,2026-06-08 08:26:31.832783,the information presented here is useful reference 3688,0.0,0,1,0,0.0
C3689,U537,I459,This is worth discussing further. Reference 3689,2026-07-04 17:29:31.832799,this is worth discussing further reference 3689,0.0,0,1,0,0.0
C3690,U485,I17,I have a different opinion about fashion. Reference 3690,2026-06-22 02:34:31.832812,i have a different opinion about fashion reference 3690,0.0,0,1,0,0.0
C3691,U718,I216,This is an interesting perspective on gaming. Reference 3691,2026-08-03 21:23:31.832828,this is an interesting perspective on gaming reference 3691,0.0,0,1,0,0.0
C3692,U269,I449,Best deal available now,2026-07-06 07:16:31.832842,best deal available now,0.5,1,52,1,72.50000000000001
C3693,U519,I470,The explanation of education was very clear. Reference 3693,2026-07-31 19:37:31.832856,the explanation of education was very clear reference 3693,0.0,0,1,0,0.0
C3694,U24,I82,This is an interesting perspective on education. Reference 3694,2026-06-12 08:03:31.832870,this is an interesting perspective on education reference 3694,0.0,0,1,0,0.0
C3695,U201,I228,You must buy this product,2026-06-22 02:23:31.832883,you must buy this product,0.0,0,51,1,45.0
C3696,U269,I244,This is an interesting perspective on education. Reference 3696,2026-06-19 20:19:31.832897,this is an interesting perspective on education reference 3696,0.0,0,1,0,0.0
C3697,U423,I59,Best deal available now,2026-07-21 16:37:31.832910,best deal available now,0.5,1,52,1,72.50000000000001
C3698,U207,I75,I have a different opinion about education. Reference 3698,2026-06-04 20:55:31.832924,i have a different opinion about education reference 3698,0.0,0,1,0,0.0
C3699,U718,I200,I really enjoyed this post about music. Reference 3699,2026-08-06 08:55:31.832940,i really enjoyed this post about music reference 3699,0.0,0,1,0,0.0
C3700,U522,I403,I really enjoyed this post about gaming. Reference 3700,2026-06-25 02:03:31.832954,i really enjoyed this post about gaming reference 3700,0.0,0,1,0,0.0
C3701,U681,I136,Thanks for sharing this information. Reference 3701,2026-07-15 05:19:31.832968,thanks for sharing this information reference 3701,0.0,0,1,0,0.0
C3702,U901,I415,I learned something useful about music here. Reference 3702,2026-07-20 15:39:31.832981,i learned something useful about music here reference 3702,0.0,0,1,0,0.0
C3703,U881,I245,The explanation of sports was very clear. Reference 3703,2026-06-12 09:22:31.832995,the explanation of sports was very clear reference 3703,0.0,0,1,0,0.0
C3704,U486,I244,I think this could be improved. Reference 3704,2026-08-02 19:36:31.833011,i think this could be improved reference 3704,0.0,0,1,0,0.0
C3705,U176,I198,This was a surprisingly interesting post. Reference 3705,2026-07-29 12:47:31.833025,this was a surprisingly interesting post reference 3705,0.0,0,1,0,0.0
C3706,U683,I65,This was a surprisingly interesting post. Reference 3706,2026-06-03 14:36:31.833038,this was a surprisingly interesting post reference 3706,0.0,0,1,0,0.0
C3707,U69,I244,This was a surprisingly interesting post. Reference 3707,2026-06-21 07:11:31.833051,this was a surprisingly interesting post reference 3707,0.0,0,1,0,0.0
C3708,U168,I126,The information presented here is useful. Reference 3708,2026-07-22 07:42:31.833065,the information presented here is useful reference 3708,0.0,0,1,0,0.0
C3709,U847,I134,The information presented here is useful. Reference 3709,2026-06-04 08:24:31.833078,the information presented here is useful reference 3709,0.0,0,1,0,0.0
C3710,U442,I21,This is worth discussing further. Reference 3710,2026-08-09 07:32:31.833091,this is worth discussing further reference 3710,0.0,0,1,0,0.0
C3711,U197,I343,This is worth discussing further. Reference 3711,2026-07-01 21:19:31.833105,this is worth discussing further reference 3711,0.0,0,1,0,0.0
C3712,U620,I428,The explanation of education was very clear. Reference 3712,2026-06-29 04:47:31.833119,the explanation of education was very clear reference 3712,0.0,0,1,0,0.0
C3713,U629,I486,This was a surprisingly interesting post. Reference 3713,2026-06-14 00:41:31.833133,this was a surprisingly interesting post reference 3713,0.0,0,1,0,0.0
C3714,U892,I386,I learned something useful about sports here. Reference 3714,2026-06-18 07:29:31.833146,i learned something useful about sports here reference 3714,0.0,0,1,0,0.0
C3715,U533,I147,I think this could be improved. Reference 3715,2026-07-03 10:38:31.833161,i think this could be improved reference 3715,0.0,0,1,0,0.0
C3716,U614,I15,The information presented here is useful. Reference 3716,2026-06-21 16:57:31.833174,the information presented here is useful reference 3716,0.0,0,1,0,0.0
C3717,U86,I360,I learned something useful about technology here. Reference 3717,2026-07-09 04:45:31.833190,i learned something useful about technology here reference 3717,0.0,0,1,0,0.0
C3718,U284,I201,I have a different opinion about food. Reference 3718,2026-06-13 15:40:31.833203,i have a different opinion about food reference 3718,0.0,0,1,0,0.0
C3719,U826,I469,This is worth discussing further. Reference 3719,2026-06-24 02:37:31.833217,this is worth discussing further reference 3719,0.0,0,1,0,0.0
C3720,U619,I167,I have a different opinion about food. Reference 3720,2026-06-26 06:43:31.833231,i have a different opinion about food reference 3720,0.0,0,1,0,0.0
C3721,U499,I197,Thanks for sharing this information. Reference 3721,2026-06-30 02:43:31.833245,thanks for sharing this information reference 3721,0.0,0,1,0,0.0
C3722,U345,I46,Amazing product buy now,2026-06-24 08:11:31.833261,amazing product buy now,1.0,1,69,1,100.0
C3723,U529,I315,This is an interesting perspective on movies. Reference 3723,2026-06-15 13:38:31.833274,this is an interesting perspective on movies reference 3723,0.0,0,1,0,0.0
C3724,U274,I478,I have a different opinion about movies. Reference 3724,2026-06-18 17:25:31.833288,i have a different opinion about movies reference 3724,0.0,0,1,0,0.0
C3725,U525,I116,This is worth discussing further. Reference 3725,2026-07-21 00:58:31.833302,this is worth discussing further reference 3725,0.0,0,1,0,0.0
C3726,U579,I97,This is worth discussing further. Reference 3726,2026-07-25 08:53:31.833315,this is worth discussing further reference 3726,0.0,0,1,0,0.0
C3727,U845,I171,This was a surprisingly interesting post. Reference 3727,2026-07-17 11:32:31.833330,this was a surprisingly interesting post reference 3727,0.0,0,1,0,0.0
C3728,U270,I306,The information presented here is useful. Reference 3728,2026-06-17 00:44:31.833344,the information presented here is useful reference 3728,0.0,0,1,0,0.0
C3729,U911,I402,I learned something useful about movies here. Reference 3729,2026-07-25 12:59:31.833371,i learned something useful about movies here reference 3729,0.0,0,1,0,0.0
C3730,U703,I351,This is worth discussing further. Reference 3730,2026-07-24 05:19:31.833385,this is worth discussing further reference 3730,0.0,0,1,0,0.0
C3731,U817,I236,Thanks for sharing this information. Reference 3731,2026-08-01 03:55:31.833398,thanks for sharing this information reference 3731,0.0,0,1,0,0.0
C3732,U741,I370,I have a different opinion about sports. Reference 3732,2026-07-24 02:33:31.833412,i have a different opinion about sports reference 3732,0.0,0,1,0,0.0
C3733,U612,I404,This is worth discussing further. Reference 3733,2026-06-13 21:32:31.833426,this is worth discussing further reference 3733,0.0,0,1,0,0.0
C3734,U829,I254,This is worth discussing further. Reference 3734,2026-07-07 04:27:31.833439,this is worth discussing further reference 3734,0.0,0,1,0,0.0
C3735,U495,I367,I have a different opinion about food. Reference 3735,2026-06-23 21:59:31.833455,i have a different opinion about food reference 3735,0.0,0,1,0,0.0
C3736,U349,I74,I have a different opinion about gaming. Reference 3736,2026-07-19 20:18:31.833469,i have a different opinion about gaming reference 3736,0.0,0,1,0,0.0
C3737,U127,I494,The information presented here is useful. Reference 3737,2026-08-11 12:50:31.833483,the information presented here is useful reference 3737,0.0,0,1,0,0.0
C3738,U68,I96,I have a different opinion about food. Reference 3738,2026-07-01 10:32:31.833497,i have a different opinion about food reference 3738,0.0,0,1,0,0.0
C3739,U957,I281,Thanks for sharing this information. Reference 3739,2026-06-26 07:25:31.833511,thanks for sharing this information reference 3739,0.0,0,1,0,0.0
C3740,U581,I215,The explanation of movies was very clear. Reference 3740,2026-08-07 04:35:31.833525,the explanation of movies was very clear reference 3740,0.0,0,1,0,0.0
C3741,U437,I321,I think this could be improved. Reference 3741,2026-06-29 11:20:31.833538,i think this could be improved reference 3741,0.0,0,1,0,0.0
C3742,U447,I198,This is worth discussing further. Reference 3742,2026-07-30 02:44:31.833552,this is worth discussing further reference 3742,0.0,0,1,0,0.0
C3743,U185,I62,This is worth discussing further. Reference 3743,2026-08-08 02:20:31.833566,this is worth discussing further reference 3743,0.0,0,1,0,0.0
C3744,U867,I35,I have a different opinion about gaming. Reference 3744,2026-06-22 21:47:31.833580,i have a different opinion about gaming reference 3744,0.0,0,1,0,0.0
C3745,U548,I137,I learned something useful about gaming here. Reference 3745,2026-06-05 04:49:31.833593,i learned something useful about gaming here reference 3745,0.0,0,1,0,0.0
C3746,U703,I216,The explanation of technology was very clear. Reference 3746,2026-06-12 17:32:31.833609,the explanation of technology was very clear reference 3746,0.0,0,1,0,0.0
C3747,U580,I30,Click here for amazing deals,2026-07-12 02:28:31.833623,click here for amazing deals,0.5,1,53,1,72.50000000000001
C3748,U639,I368,I have a different opinion about movies. Reference 3748,2026-07-03 17:03:31.833637,i have a different opinion about movies reference 3748,0.0,0,1,0,0.0
C3749,U246,I118,The explanation of movies was very clear. Reference 3749,2026-06-22 12:46:31.833651,the explanation of movies was very clear reference 3749,0.0,0,1,0,0.0
C3750,U362,I430,The explanation of education was very clear. Reference 3750,2026-08-09 17:50:31.833665,the explanation of education was very clear reference 3750,0.0,0,1,0,0.0
C3751,U566,I299,This is worth discussing further. Reference 3751,2026-07-27 04:35:31.833678,this is worth discussing further reference 3751,0.0,0,1,0,0.0
C3752,U825,I494,The information presented here is useful. Reference 3752,2026-06-23 12:35:31.833692,the information presented here is useful reference 3752,0.0,0,1,0,0.0
C3753,U631,I8,I learned something useful about gaming here. Reference 3753,2026-06-20 20:05:31.833706,i learned something useful about gaming here reference 3753,0.0,0,1,0,0.0
C3754,U758,I314,I have a different opinion about food. Reference 3754,2026-07-31 11:52:31.833722,i have a different opinion about food reference 3754,0.0,0,1,0,0.0
C3755,U97,I126,Amazing product buy now,2026-07-20 19:16:31.833738,amazing product buy now,1.0,1,69,1,100.0
C3756,U470,I312,I learned something useful about education here. Reference 3756,2026-07-22 18:38:31.833754,i learned something useful about education here reference 3756,0.0,0,1,0,0.0
C3757,U286,I54,I really enjoyed this post about sports. Reference 3757,2026-06-11 17:48:31.833768,i really enjoyed this post about sports reference 3757,0.0,0,1,0,0.0
C3758,U315,I222,Thanks for sharing this information. Reference 3758,2026-07-02 05:19:31.833781,thanks for sharing this information reference 3758,0.0,0,1,0,0.0
C3759,U218,I118,This is an interesting perspective on gaming. Reference 3759,2026-07-05 15:31:31.833795,this is an interesting perspective on gaming reference 3759,0.0,0,1,0,0.0
C3760,U729,I227,I think this could be improved. Reference 3760,2026-06-05 13:15:31.833809,i think this could be improved reference 3760,0.0,0,1,0,0.0
C3761,U909,I196,Thanks for sharing this information. Reference 3761,2026-08-09 17:40:31.833823,thanks for sharing this information reference 3761,0.0,0,1,0,0.0
C3762,U554,I391,I have a different opinion about sports. Reference 3762,2026-06-11 13:06:31.833836,i have a different opinion about sports reference 3762,0.0,0,1,0,0.0
C3763,U503,I223,This was a surprisingly interesting post. Reference 3763,2026-07-13 12:23:31.833850,this was a surprisingly interesting post reference 3763,0.0,0,1,0,0.0
C3764,U21,I255,This was a surprisingly interesting post. Reference 3764,2026-07-02 14:00:31.833864,this was a surprisingly interesting post reference 3764,0.0,0,1,0,0.0
C3765,U621,I105,This is worth discussing further. Reference 3765,2026-06-08 19:15:31.833877,this is worth discussing further reference 3765,0.0,0,1,0,0.0
C3766,U79,I307,The information presented here is useful. Reference 3766,2026-07-06 01:25:31.833891,the information presented here is useful reference 3766,0.0,0,1,0,0.0
C3767,U212,I111,This is worth discussing further. Reference 3767,2026-07-05 23:01:31.833904,this is worth discussing further reference 3767,0.0,0,1,0,0.0
C3768,U280,I127,I have a different opinion about sports. Reference 3768,2026-07-08 07:04:31.833920,i have a different opinion about sports reference 3768,0.0,0,1,0,0.0
C3769,U614,I449,I think this could be improved. Reference 3769,2026-06-10 08:19:31.833934,i think this could be improved reference 3769,0.0,0,1,0,0.0
C3770,U957,I288,The explanation of gaming was very clear. Reference 3770,2026-07-01 16:02:31.833948,the explanation of gaming was very clear reference 3770,0.0,0,1,0,0.0
C3771,U730,I409,I really enjoyed this post about fashion. Reference 3771,2026-06-20 19:10:31.833962,i really enjoyed this post about fashion reference 3771,0.0,0,1,0,0.0
C3772,U353,I184,The information presented here is useful. Reference 3772,2026-06-28 03:28:31.833975,the information presented here is useful reference 3772,0.0,0,1,0,0.0
C3773,U446,I370,I think this could be improved. Reference 3773,2026-08-03 16:33:31.833989,i think this could be improved reference 3773,0.0,0,1,0,0.0
C3774,U447,I130,This is worth discussing further. Reference 3774,2026-07-18 08:04:31.834004,this is worth discussing further reference 3774,0.0,0,1,0,0.0
C3775,U375,I466,I have a different opinion about food. Reference 3775,2026-07-28 10:36:31.834018,i have a different opinion about food reference 3775,0.0,0,1,0,0.0
C3776,U172,I112,Thanks for sharing this information. Reference 3776,2026-08-08 12:41:31.834032,thanks for sharing this information reference 3776,0.0,0,1,0,0.0
C3777,U390,I186,I really enjoyed this post about sports. Reference 3777,2026-08-03 15:26:31.834046,i really enjoyed this post about sports reference 3777,0.0,0,1,0,0.0
C3778,U724,I468,I learned something useful about gaming here. Reference 3778,2026-06-16 19:30:31.834059,i learned something useful about gaming here reference 3778,0.0,0,1,0,0.0
C3779,U712,I283,I really enjoyed this post about movies. Reference 3779,2026-08-04 14:50:31.834073,i really enjoyed this post about movies reference 3779,0.0,0,1,0,0.0
C3780,U537,I477,Click here for amazing deals,2026-07-29 06:25:31.834087,click here for amazing deals,0.5,1,53,1,72.50000000000001
C3781,U300,I72,The information presented here is useful. Reference 3781,2026-07-25 21:36:31.834100,the information presented here is useful reference 3781,0.0,0,1,0,0.0
C3782,U234,I209,I have a different opinion about education. Reference 3782,2026-06-25 10:54:31.834114,i have a different opinion about education reference 3782,0.0,0,1,0,0.0
C3783,U68,I118,This is an interesting perspective on technology. Reference 3783,2026-06-20 17:05:31.834130,this is an interesting perspective on technology reference 3783,0.0,0,1,0,0.0
C3784,U670,I400,I learned something useful about movies here. Reference 3784,2026-06-22 22:59:31.834144,i learned something useful about movies here reference 3784,0.0,0,1,0,0.0
C3785,U481,I482,The information presented here is useful. Reference 3785,2026-07-21 07:53:31.834157,the information presented here is useful reference 3785,0.0,0,1,0,0.0
C3786,U17,I413,The explanation of gaming was very clear. Reference 3786,2026-08-05 16:47:31.834173,the explanation of gaming was very clear reference 3786,0.0,0,1,0,0.0
C3787,U791,I51,I have a different opinion about education. Reference 3787,2026-06-24 05:32:31.834187,i have a different opinion about education reference 3787,0.0,0,1,0,0.0
C3788,U127,I398,I think this could be improved. Reference 3788,2026-06-07 00:06:31.834200,i think this could be improved reference 3788,0.0,0,1,0,0.0
C3789,U183,I78,This was a surprisingly interesting post. Reference 3789,2026-07-20 11:21:31.834213,this was a surprisingly interesting post reference 3789,0.0,0,1,0,0.0
C3790,U805,I4,This is worth discussing further. Reference 3790,2026-07-18 01:03:31.834227,this is worth discussing further reference 3790,0.0,0,1,0,0.0
C3791,U525,I416,I really enjoyed this post about technology. Reference 3791,2026-07-06 23:42:31.834240,i really enjoyed this post about technology reference 3791,0.0,0,1,0,0.0
C3792,U138,I85,I really enjoyed this post about food. Reference 3792,2026-07-28 15:23:31.834254,i really enjoyed this post about food reference 3792,0.0,0,1,0,0.0
C3793,U866,I67,The explanation of music was very clear. Reference 3793,2026-06-20 14:21:31.834268,the explanation of music was very clear reference 3793,0.0,0,1,0,0.0
C3794,U801,I142,I think this could be improved. Reference 3794,2026-07-01 10:08:31.834281,i think this could be improved reference 3794,0.0,0,1,0,0.0
C3795,U179,I363,Best product ever buy now,2026-07-28 01:53:31.834295,best product ever buy now,0.5,1,75,1,72.50000000000001
C3796,U655,I310,I really enjoyed this post about gaming. Reference 3796,2026-07-08 11:29:31.834308,i really enjoyed this post about gaming reference 3796,0.0,0,1,0,0.0
C3797,U139,I0,I have a different opinion about food. Reference 3797,2026-06-24 16:35:31.834322,i have a different opinion about food reference 3797,0.0,0,1,0,0.0
C3798,U818,I250,The information presented here is useful. Reference 3798,2026-06-25 00:59:31.834336,the information presented here is useful reference 3798,0.0,0,1,0,0.0
C3799,U477,I492,This was a surprisingly interesting post. Reference 3799,2026-06-17 17:12:31.834350,this was a surprisingly interesting post reference 3799,0.0,0,1,0,0.0
C3800,U591,I367,The information presented here is useful. Reference 3800,2026-06-25 04:26:31.834363,the information presented here is useful reference 3800,0.0,0,1,0,0.0
C3801,U959,I208,I learned something useful about food here. Reference 3801,2026-07-31 08:12:31.834377,i learned something useful about food here reference 3801,0.0,0,1,0,0.0
C3802,U824,I18,The explanation of gaming was very clear. Reference 3802,2026-06-18 05:42:31.834393,the explanation of gaming was very clear reference 3802,0.0,0,1,0,0.0
C3803,U376,I431,I have a different opinion about gaming. Reference 3803,2026-06-17 19:39:31.834407,i have a different opinion about gaming reference 3803,0.0,0,1,0,0.0
C3804,U925,I211,The information presented here is useful. Reference 3804,2026-07-15 13:40:31.834420,the information presented here is useful reference 3804,0.0,0,1,0,0.0
C3805,U382,I12,This is worth discussing further. Reference 3805,2026-07-24 17:54:31.834433,this is worth discussing further reference 3805,0.0,0,1,0,0.0
C3806,U768,I8,Amazing product buy now,2026-06-14 17:15:31.834447,amazing product buy now,1.0,1,69,1,100.0
C3807,U768,I75,I think this could be improved. Reference 3807,2026-06-13 18:03:31.834462,i think this could be improved reference 3807,0.0,0,1,0,0.0
C3808,U812,I154,The information presented here is useful. Reference 3808,2026-07-29 21:05:31.834475,the information presented here is useful reference 3808,0.0,0,1,0,0.0
C3809,U16,I461,The explanation of food was very clear. Reference 3809,2026-07-19 19:28:31.834489,the explanation of food was very clear reference 3809,0.0,0,1,0,0.0
C3810,U498,I204,I think this could be improved. Reference 3810,2026-07-09 00:16:31.834502,i think this could be improved reference 3810,0.0,0,1,0,0.0
C3811,U903,I104,I think this could be improved. Reference 3811,2026-07-04 23:39:31.834516,i think this could be improved reference 3811,0.0,0,1,0,0.0
C3812,U982,I26,The explanation of education was very clear. Reference 3812,2026-06-14 13:49:31.834532,the explanation of education was very clear reference 3812,0.0,0,1,0,0.0
C3813,U944,I51,I have a different opinion about music. Reference 3813,2026-08-06 23:56:31.834546,i have a different opinion about music reference 3813,0.0,0,1,0,0.0
C3814,U358,I238,The information presented here is useful. Reference 3814,2026-08-04 17:19:31.834562,the information presented here is useful reference 3814,0.0,0,1,0,0.0
C3815,U612,I150,Click here for amazing deals,2026-08-08 03:27:31.834575,click here for amazing deals,0.5,1,53,1,72.50000000000001
C3816,U956,I444,I think this could be improved. Reference 3816,2026-07-10 17:58:31.834589,i think this could be improved reference 3816,0.0,0,1,0,0.0
C3817,U339,I99,I have a different opinion about education. Reference 3817,2026-08-10 19:49:31.834602,i have a different opinion about education reference 3817,0.0,0,1,0,0.0
C3818,U103,I74,This was a surprisingly interesting post. Reference 3818,2026-08-06 09:09:31.834619,this was a surprisingly interesting post reference 3818,0.0,0,1,0,0.0
C3819,U25,I260,The explanation of music was very clear. Reference 3819,2026-08-09 15:14:31.834633,the explanation of music was very clear reference 3819,0.0,0,1,0,0.0
C3820,U459,I206,This is worth discussing further. Reference 3820,2026-07-11 06:06:31.834646,this is worth discussing further reference 3820,0.0,0,1,0,0.0
C3821,U636,I167,I have a different opinion about music. Reference 3821,2026-08-07 04:45:31.834660,i have a different opinion about music reference 3821,0.0,0,1,0,0.0
C3822,U820,I264,Thanks for sharing this information. Reference 3822,2026-07-02 22:17:31.834673,thanks for sharing this information reference 3822,0.0,0,1,0,0.0
C3823,U776,I249,The information presented here is useful. Reference 3823,2026-06-12 04:23:31.834686,the information presented here is useful reference 3823,0.0,0,1,0,0.0
C3824,U798,I280,Thanks for sharing this information. Reference 3824,2026-07-28 21:01:31.834700,thanks for sharing this information reference 3824,0.0,0,1,0,0.0
C3825,U955,I422,The information presented here is useful. Reference 3825,2026-06-12 16:50:31.834713,the information presented here is useful reference 3825,0.0,0,1,0,0.0
C3826,U731,I225,I have a different opinion about education. Reference 3826,2026-07-29 21:19:31.834728,i have a different opinion about education reference 3826,0.0,0,1,0,0.0
C3827,U780,I468,The explanation of gaming was very clear. Reference 3827,2026-06-16 16:24:31.834741,the explanation of gaming was very clear reference 3827,0.0,0,1,0,0.0
C3828,U393,I141,The information presented here is useful. Reference 3828,2026-08-08 00:28:31.834755,the information presented here is useful reference 3828,0.0,0,1,0,0.0
C3829,U45,I155,I really enjoyed this post about education. Reference 3829,2026-07-25 03:06:31.834771,i really enjoyed this post about education reference 3829,0.0,0,1,0,0.0
C3830,U428,I291,The explanation of fashion was very clear. Reference 3830,2026-07-29 00:42:31.834784,the explanation of fashion was very clear reference 3830,0.0,0,1,0,0.0
C3831,U437,I280,Thanks for sharing this information. Reference 3831,2026-07-23 15:53:31.834801,thanks for sharing this information reference 3831,0.0,0,1,0,0.0
C3832,U0,I33,I learned something useful about technology here. Reference 3832,2026-07-18 15:58:31.834818,i learned something useful about technology here reference 3832,0.0,0,1,0,0.0
C3833,U744,I247,This is an interesting perspective on sports. Reference 3833,2026-06-30 04:57:31.834832,this is an interesting perspective on sports reference 3833,0.0,0,1,0,0.0
C3834,U937,I84,I think this could be improved. Reference 3834,2026-08-04 13:17:31.834846,i think this could be improved reference 3834,0.0,0,1,0,0.0
C3835,U685,I235,This is worth discussing further. Reference 3835,2026-06-30 03:35:31.834859,this is worth discussing further reference 3835,0.0,0,1,0,0.0
C3836,U978,I489,I have a different opinion about music. Reference 3836,2026-06-15 08:23:31.834874,i have a different opinion about music reference 3836,0.0,0,1,0,0.0
C3837,U680,I167,You must buy this product,2026-06-12 01:15:31.834888,you must buy this product,0.0,0,51,1,45.0
C3838,U698,I427,Thanks for sharing this information. Reference 3838,2026-06-18 18:41:31.834901,thanks for sharing this information reference 3838,0.0,0,1,0,0.0
