rating_id,user_id,item_id,rating,timestamp,duplicate_rating_score,extreme_rating_score,user_activity,user_behavior_score,item_activity,item_targeting_score,coordinated_users,coordination_score,bot_evidence,attack_score,detected_fake,is_real_attack
R4250,U671,I24,5,2026-07-04 12:36:31.925639,0,25,3,15,10,25,10,70,0,21.0,False,False
R4251,U202,I127,2,2026-07-23 03:40:31.925651,0,0,7,40,10,25,10,70,0,22.25,False,False
R4252,U305,I110,1,2026-06-04 07:49:31.925664,0,25,5,40,7,10,7,40,0,19.25,False,False
R4253,U415,I172,5,2026-06-28 03:33:31.925676,0,25,4,15,10,25,10,70,0,21.0,False,False
R4254,U300,I146,5,2026-06-09 17:01:31.925689,0,25,7,40,12,25,11,70,0,26.0,False,False
R4255,U538,I282,2,2026-06-16 02:54:31.925703,0,0,7,40,11,25,11,70,0,22.25,False,False
R4256,U896,I333,2,2026-07-20 16:15:31.925716,0,0,5,40,10,25,10,70,0,22.25,False,False
R4257,U479,I171,5,2026-06-06 04:26:31.925728,0,25,9,40,10,25,10,70,0,26.0,False,False
R4258,U5,I430,5,2026-06-27 23:15:31.925741,0,25,3,15,12,25,12,70,0,21.0,False,False
R4259,U190,I72,5,2026-07-13 05:57:31.925753,0,25,7,40,9,10,9,40,0,19.25,False,False
R4260,U935,I277,2,2026-06-10 09:37:31.925766,0,0,4,15,13,25,13,70,0,17.25,False,False
R4261,U382,I281,3,2026-06-05 05:32:31.925778,0,0,5,40,11,25,11,70,0,22.25,False,False
R4262,U280,I182,3,2026-08-01 14:04:31.925793,0,0,13,70,14,25,14,70,0,28.25,False,False
R4263,U216,I317,1,2026-06-20 09:27:31.925806,0,25,5,40,7,10,7,40,0,19.25,False,False
R4264,U977,I215,1,2026-07-23 06:48:31.925821,0,25,10,70,13,25,13,70,0,32.0,False,False
R4265,U941,I159,5,2026-07-27 19:19:31.925834,0,25,6,40,12,25,12,70,0,26.0,False,False
R4266,U796,I384,2,2026-07-03 20:12:31.925853,0,0,5,40,12,25,12,70,0,22.25,False,False
R4267,U507,I277,5,2026-07-24 01:33:31.925866,0,25,10,70,13,25,13,70,0,32.0,False,False
R4268,U560,I363,4,2026-07-25 01:00:31.925878,0,0,5,40,14,25,14,70,0,22.25,False,False
R4269,U405,I449,5,2026-06-15 01:00:31.925891,0,25,4,15,11,25,11,70,0,21.0,False,False
R4270,U197,I74,2,2026-06-24 10:03:31.925903,0,0,10,70,8,10,8,40,0,21.5,False,False
R4271,U17,I16,3,2026-06-09 14:02:31.925916,0,0,3,15,14,25,14,70,0,17.25,False,False
R4272,U241,I210,3,2026-07-02 21:01:31.925928,0,0,1,15,11,25,11,70,0,17.25,False,False
R4273,U372,I265,3,2026-07-05 05:07:31.925940,0,0,6,40,10,25,10,70,0,22.25,False,False
R4274,U431,I460,3,2026-06-25 18:00:31.925955,0,0,7,40,12,25,12,70,0,22.25,False,False
R4275,U441,I377,4,2026-06-08 01:13:31.925967,0,0,5,40,11,25,11,70,0,22.25,False,False
R4276,U272,I50,4,2026-07-21 19:36:31.925981,0,0,2,15,14,25,14,70,0,17.25,False,False
R4277,U502,I392,1,2026-07-30 23:24:31.925993,0,25,5,40,16,25,16,100,0,30.5,False,False
R4278,U39,I204,2,2026-08-02 05:11:31.926006,0,0,5,40,15,25,14,70,0,22.25,False,False
R4279,U468,I170,3,2026-07-27 11:32:31.926018,0,0,6,40,9,10,9,40,0,15.5,False,False
R4280,U588,I226,4,2026-07-06 10:57:31.926031,0,0,5,40,10,25,10,70,0,22.25,False,False
R4281,U38,I62,3,2026-07-10 05:09:31.926043,0,0,5,40,8,10,8,40,0,15.5,False,False
R4282,U525,I154,1,2026-06-26 03:35:31.926055,0,25,7,40,10,25,10,70,0,26.0,False,False
R4283,U105,I56,3,2026-07-19 19:09:31.926070,0,0,7,40,16,25,15,100,0,26.75,False,False
R4284,U818,I40,3,2026-07-02 20:04:31.926082,0,0,6,40,13,25,13,70,0,22.25,False,False
R4285,U182,I278,1,2026-06-08 12:06:31.926095,0,25,5,40,9,10,9,40,0,19.25,False,False
R4286,U319,I364,2,2026-06-08 20:09:31.926107,0,0,8,40,8,10,8,40,0,15.5,False,False
R4287,U388,I456,1,2026-08-05 05:11:31.926120,0,25,9,40,13,25,13,70,0,26.0,False,False
R4288,U424,I275,4,2026-08-01 01:38:31.926132,0,0,8,40,16,25,16,100,0,26.75,False,False
R4289,U104,I157,4,2026-08-09 00:09:31.926144,0,0,8,40,5,10,5,40,0,15.5,False,False
R4290,U880,I101,4,2026-08-04 21:40:31.926157,0,0,5,40,12,25,12,70,0,22.25,False,False
R4291,U91,I264,5,2026-07-27 16:30:31.926169,0,25,5,40,9,10,9,40,0,19.25,False,False
R4292,U409,I383,1,2026-07-12 12:52:31.926181,0,25,9,40,14,25,14,70,0,26.0,False,False
R4293,U349,I173,3,2026-07-08 07:51:31.926196,0,0,8,40,9,10,9,40,0,15.5,False,False
R4294,U994,I179,3,2026-07-26 20:42:31.926208,0,0,9,40,9,10,9,40,0,15.5,False,False
R4295,U759,I203,5,2026-07-20 08:50:31.926220,0,25,8,40,14,25,13,70,0,26.0,False,False
R4296,U388,I259,3,2026-07-21 18:19:31.926233,0,0,9,40,7,10,7,40,0,15.5,False,False
R4297,U511,I231,1,2026-07-18 12:53:31.926246,0,25,5,40,14,25,14,70,0,26.0,False,False
R4298,U826,I13,2,2026-07-16 10:19:31.926258,0,0,6,40,11,25,11,70,0,22.25,False,False
R4299,U898,I409,3,2026-06-15 07:36:31.926270,0,0,9,40,13,25,13,70,0,22.25,False,False
R4300,U702,I161,3,2026-07-12 01:41:31.926283,0,0,8,40,10,25,10,70,0,22.25,False,False
R4301,U867,I290,3,2026-06-11 10:22:31.926295,0,0,6,40,10,25,10,70,0,22.25,False,False
R4302,U420,I403,4,2026-08-09 05:22:31.926308,0,0,5,40,18,25,18,100,0,26.75,False,False
R4303,U9,I118,1,2026-08-03 23:36:31.926322,0,25,4,15,11,25,11,70,0,21.0,False,False
R4304,U94,I307,4,2026-06-14 06:10:31.926335,0,0,7,40,12,25,12,70,0,22.25,False,False
R4305,U140,I77,4,2026-07-29 04:39:31.926347,0,0,5,40,10,25,10,70,0,22.25,False,False
R4306,U979,I112,5,2026-07-08 13:42:31.926360,0,25,3,15,11,25,11,70,0,21.0,False,False
R4307,U819,I300,4,2026-07-18 12:35:31.926372,0,0,7,40,15,25,15,100,0,26.75,False,False
R4308,U703,I64,1,2026-06-13 12:28:31.926384,0,25,9,40,13,25,13,70,0,26.0,False,False
R4309,U877,I372,4,2026-06-05 03:14:31.926397,0,0,7,40,11,25,11,70,0,22.25,False,False
R4310,U893,I411,2,2026-07-07 06:45:31.926410,0,0,6,40,7,10,7,40,0,15.5,False,False
R4311,U816,I271,2,2026-06-24 03:05:31.926424,0,0,7,40,17,25,17,100,0,26.75,False,False
R4312,U376,I336,1,2026-06-19 22:55:31.926437,0,25,5,40,6,10,6,40,0,19.25,False,False
R4313,U332,I428,4,2026-08-09 21:04:31.926449,0,0,9,40,8,10,8,40,0,15.5,False,False
R4314,U808,I299,2,2026-07-19 06:58:31.926462,0,0,7,40,12,25,12,70,0,22.25,False,False
R4315,U30,I399,5,2026-06-20 14:57:31.926475,0,25,11,70,10,25,10,70,0,32.0,False,False
R4316,U87,I208,3,2026-08-08 19:34:31.926487,0,0,7,40,9,10,9,40,0,15.5,False,False
R4317,U556,I58,1,2026-07-25 15:09:31.926499,0,25,4,15,14,25,14,70,0,21.0,False,False
R4318,U421,I411,3,2026-06-04 05:40:31.926512,0,0,6,40,7,10,7,40,0,15.5,False,False
R4319,U792,I484,1,2026-07-20 22:29:31.926525,0,25,4,15,13,25,13,70,0,21.0,False,False
R4320,U281,I417,5,2026-06-15 15:17:31.926537,0,25,6,40,6,10,6,40,0,19.25,False,False
R4321,U257,I287,3,2026-07-25 15:30:31.926550,0,0,5,40,15,25,15,100,0,26.75,False,False
R4322,U892,I381,4,2026-06-30 15:40:31.926562,0,0,1,15,12,25,12,70,0,17.25,False,False
R4323,U34,I7,4,2026-07-27 02:40:31.926575,0,0,5,40,7,10,7,40,0,15.5,False,False
R4324,U829,I249,5,2026-07-12 17:30:31.926587,0,25,5,40,8,10,8,40,0,19.25,False,False
R4325,U729,I338,5,2026-07-12 07:19:31.926601,0,25,5,40,7,10,7,40,0,19.25,False,False
R4326,U897,I363,1,2026-07-15 01:57:31.926614,0,25,7,40,14,25,14,70,0,26.0,False,False
R4327,U830,I92,5,2026-07-10 11:36:31.926626,0,25,5,40,14,25,14,70,0,26.0,False,False
R4328,U261,I145,5,2026-06-04 16:06:31.926641,0,25,5,40,14,25,14,70,0,26.0,False,False
R4329,U396,I219,5,2026-07-12 20:36:31.926653,0,25,7,40,9,10,9,40,0,19.25,False,False
R4330,U300,I70,1,2026-06-05 07:19:31.926666,0,25,7,40,9,10,9,40,0,19.25,False,False
R4331,U769,I356,4,2026-06-09 13:02:31.926680,0,0,5,40,7,10,7,40,0,15.5,False,False
R4332,U714,I496,3,2026-07-03 05:26:31.926693,0,0,7,40,20,35,20,100,0,28.25,False,False
R4333,U133,I243,3,2026-07-27 11:46:31.926706,0,0,4,15,11,25,11,70,0,17.25,False,False
R4334,U512,I3,1,2026-08-01 14:46:31.926719,0,25,6,40,8,10,8,40,0,19.25,False,False
R4335,U424,I495,1,2026-06-13 19:37:31.926732,0,25,8,40,10,25,10,70,0,26.0,False,False
R4336,U457,I104,3,2026-07-14 23:26:31.926745,0,0,7,40,13,25,13,70,0,22.25,False,False
R4337,U472,I296,3,2026-06-09 09:06:31.926758,0,0,7,40,14,25,14,70,0,22.25,False,False
R4338,U769,I163,5,2026-07-26 01:45:31.926770,0,25,5,40,13,25,13,70,0,26.0,False,False
R4339,U239,I160,1,2026-07-05 13:51:31.926783,0,25,6,40,16,25,16,100,0,30.5,False,False
R4340,U728,I108,5,2026-07-22 02:00:31.926797,0,25,3,15,10,25,10,70,0,21.0,False,False
R4341,U843,I83,4,2026-07-17 11:35:31.926810,0,0,8,40,15,25,14,70,0,22.25,False,False
R4342,U931,I374,5,2026-06-17 16:04:31.926822,0,25,12,70,9,10,9,40,0,25.25,False,False
R4343,U498,I367,1,2026-06-10 07:31:31.926835,0,25,7,40,13,25,13,70,0,26.0,False,False
R4344,U978,I349,1,2026-08-07 00:09:31.926847,0,25,6,40,10,25,10,70,0,26.0,False,False
R4345,U92,I227,1,2026-06-30 11:54:31.926859,0,25,4,15,11,25,11,70,0,21.0,False,False
R4346,U569,I494,1,2026-07-31 09:56:31.926872,0,25,7,40,14,25,14,70,0,26.0,False,False
R4347,U699,I364,5,2026-07-16 23:51:31.926884,0,25,10,70,8,10,8,40,0,25.25,False,False
R4348,U651,I335,3,2026-07-02 00:16:31.926897,0,0,7,40,13,25,11,70,0,22.25,False,False
R4349,U414,I487,1,2026-06-05 16:31:31.926909,0,25,11,70,12,25,12,70,0,32.0,False,False
R4350,U756,I122,1,2026-07-18 04:53:31.926921,0,25,6,40,11,25,11,70,0,26.0,False,False
R4351,U894,I398,5,2026-07-15 08:49:31.926934,0,25,7,40,12,25,12,70,0,26.0,False,False
R4352,U572,I144,1,2026-06-09 05:19:31.926947,0,25,10,70,5,10,5,40,0,25.25,False,False
R4353,U943,I436,3,2026-07-27 00:27:31.926959,0,0,9,40,6,10,6,40,0,15.5,False,False
R4354,U640,I361,2,2026-07-14 07:23:31.926972,0,0,5,40,11,25,11,70,0,22.25,False,False
R4355,U730,I179,2,2026-06-23 12:21:31.926985,0,0,6,40,9,10,9,40,0,15.5,False,False
R4356,U206,I327,2,2026-06-28 19:59:31.926997,0,0,5,40,12,25,12,70,0,22.25,False,False
R4357,U173,I345,5,2026-06-29 21:09:31.927012,0,25,4,15,12,25,12,70,0,21.0,False,False
R4358,U730,I183,4,2026-06-12 21:36:31.927024,0,0,6,40,7,10,7,40,0,15.5,False,False
R4359,U503,I293,5,2026-07-31 11:35:31.927038,0,25,4,15,15,25,15,100,0,25.5,False,False
R4360,U675,I106,1,2026-07-30 05:22:31.927051,0,25,5,40,18,25,18,100,0,30.5,False,False
R4361,U424,I453,3,2026-07-08 09:26:31.927064,0,0,8,40,16,25,16,100,0,26.75,False,False
R4362,U280,I326,4,2026-06-08 02:50:31.927076,0,0,13,70,7,10,7,40,0,21.5,False,False
R4363,U483,I49,1,2026-07-11 17:38:31.927089,0,25,7,40,13,25,13,70,0,26.0,False,False
R4364,U530,I286,2,2026-06-06 11:58:31.927101,0,0,6,40,14,25,14,70,0,22.25,False,False
R4365,U746,I33,5,2026-06-30 03:59:31.927114,0,25,6,40,11,25,11,70,0,26.0,False,False
R4366,U982,I19,5,2026-06-18 17:14:31.927127,0,25,4,15,12,25,12,70,0,21.0,False,False
R4367,U284,I37,1,2026-06-28 10:42:31.927140,0,25,5,40,13,25,13,70,0,26.0,False,False
R4368,U745,I295,1,2026-08-01 06:35:31.927154,0,25,4,15,11,25,11,70,0,21.0,False,False
R4369,U426,I61,1,2026-07-15 11:06:31.927166,0,25,4,15,8,10,8,40,0,14.25,False,False
R4370,U955,I205,3,2026-07-19 15:50:31.927179,0,0,5,40,13,25,13,70,0,22.25,False,False
R4371,U390,I364,1,2026-08-02 10:49:31.927191,0,25,5,40,8,10,8,40,0,19.25,False,False
R4372,U596,I438,5,2026-07-20 21:15:31.927204,0,25,3,15,11,25,11,70,0,21.0,False,False
R4373,U61,I388,5,2026-07-01 04:36:31.927216,0,25,3,15,11,25,11,70,0,21.0,False,False
R4374,U371,I409,3,2026-07-27 03:14:31.927229,0,0,5,40,13,25,13,70,0,22.25,False,False
R4375,U749,I392,3,2026-06-28 06:42:31.927241,0,0,6,40,16,25,16,100,0,26.75,False,False
R4376,U217,I491,5,2026-06-23 01:52:31.927254,0,25,8,40,10,25,10,70,0,26.0,False,False
R4377,U878,I333,3,2026-06-08 03:59:31.927266,0,0,7,40,10,25,10,70,0,22.25,False,False
R4378,U189,I123,4,2026-06-07 03:35:31.927279,0,0,5,40,11,25,11,70,0,22.25,False,False
R4379,U685,I247,3,2026-06-21 21:35:31.927291,0,0,6,40,6,10,6,40,0,15.5,False,False
R4380,U690,I429,4,2026-07-01 02:23:31.927303,0,0,7,40,9,10,9,40,0,15.5,False,False
R4381,U4,I28,4,2026-06-21 19:57:31.927316,0,0,6,40,9,10,9,40,0,15.5,False,False
R4382,U573,I454,1,2026-06-15 06:12:31.927328,0,25,1,15,18,25,18,100,0,25.5,False,False
R4383,U150,I174,2,2026-07-27 02:58:31.927340,0,0,7,40,9,10,9,40,0,15.5,False,False
R4384,U342,I476,1,2026-07-28 13:23:31.927353,0,25,10,70,6,10,6,40,0,25.25,False,False
R4385,U88,I384,5,2026-08-09 00:42:31.927365,0,25,9,40,12,25,12,70,0,26.0,False,False
R4386,U563,I496,2,2026-06-04 02:45:31.927378,0,0,8,40,20,35,20,100,0,28.25,False,False
R4387,U169,I207,4,2026-06-20 18:58:31.927390,0,0,8,40,16,25,16,100,0,26.75,False,False
R4388,U994,I299,1,2026-06-16 21:34:31.927405,0,25,9,40,12,25,12,70,0,26.0,False,False
R4389,U418,I340,4,2026-07-05 08:05:31.927420,0,0,7,40,9,10,9,40,0,15.5,False,False
R4390,U745,I9,2,2026-06-23 13:50:31.927432,0,0,4,15,8,10,8,40,0,10.5,False,False
R4391,U440,I184,2,2026-06-22 19:59:31.927445,0,0,3,15,4,10,4,20,0,7.5,False,False
R4392,U220,I424,5,2026-06-13 23:29:31.927460,0,25,8,40,14,25,14,70,0,26.0,False,False
R4393,U369,I235,1,2026-07-05 12:36:31.927473,0,25,5,40,12,25,12,70,0,26.0,False,False
R4394,U314,I206,5,2026-07-30 16:08:31.927486,0,25,10,70,8,10,8,40,0,25.25,False,False
R4395,U998,I55,1,2026-08-10 13:40:31.927499,0,25,4,15,11,25,11,70,0,21.0,False,False
R4396,U193,I349,4,2026-08-10 22:57:31.927514,0,0,2,15,10,25,10,70,0,17.25,False,False
R4397,U851,I387,5,2026-08-09 21:43:31.927527,0,25,6,40,9,10,9,40,0,19.25,False,False
R4398,U457,I23,2,2026-06-28 11:12:31.927540,0,0,7,40,11,25,11,70,0,22.25,False,False
R4399,U532,I397,1,2026-06-24 19:08:31.927553,0,25,3,15,9,10,9,40,0,14.25,False,False
R4400,U646,I262,4,2026-06-07 21:06:31.927565,0,0,5,40,13,25,13,70,0,22.25,False,False
R4401,U721,I391,4,2026-06-04 10:23:31.927578,0,0,4,15,7,10,7,40,0,10.5,False,False
R4402,U826,I480,5,2026-07-22 08:54:31.927590,0,25,6,40,13,25,13,70,0,26.0,False,False
R4403,U168,I18,4,2026-06-04 08:12:31.927603,0,0,6,40,6,10,6,40,0,15.5,False,False
R4404,U723,I17,5,2026-06-25 23:16:31.927615,0,25,7,40,7,10,7,40,0,19.25,False,False
R4405,U240,I139,5,2026-07-18 03:16:31.927628,0,25,7,40,9,10,9,40,0,19.25,False,False
R4406,U608,I79,4,2026-06-28 01:49:31.927640,0,0,7,40,8,10,8,40,0,15.5,False,False
R4407,U739,I155,5,2026-07-02 18:13:31.927653,0,25,6,40,11,25,11,70,0,26.0,False,False
R4408,U885,I209,2,2026-06-16 18:59:31.927665,0,0,9,40,10,25,10,70,0,22.25,False,False
R4409,U419,I177,1,2026-06-29 14:49:31.927677,0,25,4,15,9,10,9,40,0,14.25,False,False
R4410,U817,I146,3,2026-07-11 20:33:31.927690,0,0,8,40,12,25,11,70,0,22.25,False,False
R4411,U404,I162,4,2026-07-30 16:56:31.927702,0,0,5,40,10,25,10,70,0,22.25,False,False
R4412,U437,I241,4,2026-07-10 00:34:31.927715,0,0,4,15,11,25,11,70,0,17.25,False,False
R4413,U693,I141,1,2026-06-18 09:27:31.927727,0,25,7,40,9,10,9,40,0,19.25,False,False
R4414,U522,I82,5,2026-08-02 11:03:31.927739,0,25,7,40,9,10,9,40,0,19.25,False,False
R4415,U457,I300,3,2026-06-27 11:11:31.927751,0,0,7,40,15,25,15,100,0,26.75,False,False
R4416,U488,I295,3,2026-08-11 12:21:31.927765,0,0,8,40,11,25,11,70,0,22.25,False,False
R4417,U879,I470,1,2026-07-25 04:33:31.927778,0,25,8,40,16,25,16,100,0,30.5,False,False
R4418,U314,I170,2,2026-06-04 03:06:31.927790,0,0,10,70,9,10,9,40,0,21.5,False,False
R4419,U152,I31,2,2026-07-03 00:19:31.927803,0,0,9,40,14,25,14,70,0,22.25,False,False
R4420,U998,I91,4,2026-06-17 04:14:31.927817,0,0,4,15,7,10,7,40,0,10.5,False,False
R4421,U231,I29,2,2026-07-31 10:54:31.927830,0,0,9,40,10,25,10,70,0,22.25,False,False
R4422,U865,I380,4,2026-06-12 10:58:31.927851,0,0,5,40,6,10,6,40,0,15.5,False,False
R4423,U974,I462,3,2026-07-11 09:38:31.927864,0,0,5,40,7,10,7,40,0,15.5,False,False
R4424,U175,I487,3,2026-07-02 11:34:31.927879,0,0,3,15,12,25,12,70,0,17.25,False,False
R4425,U228,I123,1,2026-06-17 03:30:31.927891,0,25,3,15,11,25,11,70,0,21.0,False,False
R4426,U932,I366,1,2026-06-30 19:56:31.927904,0,25,8,40,14,25,14,70,0,26.0,False,False
R4427,U771,I396,3,2026-06-03 14:25:31.927917,0,0,5,40,8,10,8,40,0,15.5,False,False
R4428,U40,I375,4,2026-07-22 03:52:31.927929,0,0,2,15,7,10,7,40,0,10.5,False,False
R4429,U343,I44,4,2026-06-25 23:04:31.927942,0,0,8,40,6,10,6,40,0,15.5,False,False
R4430,U351,I75,2,2026-07-18 02:18:31.927954,0,0,5,40,14,25,14,70,0,22.25,False,False
R4431,U476,I204,4,2026-07-09 07:51:31.927967,0,0,3,15,15,25,14,70,0,17.25,False,False
R4432,U125,I64,3,2026-06-08 09:08:31.927979,0,0,3,15,13,25,13,70,0,17.25,False,False
R4433,U571,I102,4,2026-06-03 15:36:31.927992,0,0,5,40,7,10,7,40,0,15.5,False,False
R4434,U648,I294,5,2026-08-09 13:58:31.928004,0,25,7,40,10,25,10,70,0,26.0,False,False
R4435,U63,I368,3,2026-07-23 17:21:31.928017,0,0,3,15,14,25,14,70,0,17.25,False,False
R4436,U409,I370,4,2026-06-18 04:12:31.928030,0,0,9,40,16,25,16,100,0,26.75,False,False
R4437,U953,I106,2,2026-07-30 10:52:31.928042,0,0,9,40,18,25,18,100,0,26.75,False,False
R4438,U504,I222,2,2026-07-23 01:43:31.928055,0,0,10,70,16,25,16,100,0,32.75,False,False
R4439,U264,I66,2,2026-06-24 08:05:31.928067,0,0,7,40,8,10,8,40,0,15.5,False,False
R4440,U966,I181,4,2026-07-28 07:53:31.928079,0,0,4,15,11,25,11,70,0,17.25,False,False
R4441,U791,I484,5,2026-07-21 19:37:31.928092,0,25,6,40,13,25,13,70,0,26.0,False,False
R4442,U476,I71,2,2026-06-27 13:37:31.928105,0,0,3,15,10,25,10,70,0,17.25,False,False
R4443,U690,I90,2,2026-07-12 03:45:31.928117,0,0,7,40,12,25,12,70,0,22.25,False,False
R4444,U768,I296,2,2026-08-02 13:08:31.928129,0,0,6,40,14,25,14,70,0,22.25,False,False
R4445,U36,I119,2,2026-06-07 12:39:31.928144,0,0,5,40,8,10,8,40,0,15.5,False,False
R4446,U482,I422,1,2026-08-11 04:53:31.928157,0,25,8,40,9,10,9,40,0,19.25,False,False
R4447,U556,I354,5,2026-07-14 09:59:31.928169,0,25,4,15,8,10,8,40,0,14.25,False,False
R4448,U145,I335,2,2026-07-19 23:42:31.928181,0,0,8,40,13,25,11,70,0,22.25,False,False
R4449,U958,I458,1,2026-07-24 05:26:31.928194,0,25,3,15,9,10,9,40,0,14.25,False,False
R4450,U760,I228,1,2026-07-18 12:29:31.928206,0,25,5,40,10,25,10,70,0,26.0,False,False
R4451,U202,I97,2,2026-06-03 12:06:31.928218,0,0,7,40,9,10,9,40,0,15.5,False,False
R4452,U201,I349,1,2026-06-15 06:47:31.928233,0,25,6,40,10,25,10,70,0,26.0,False,False
R4453,U641,I275,5,2026-07-23 16:02:31.928248,0,25,5,40,16,25,16,100,0,30.5,False,False
R4454,U546,I143,3,2026-07-06 13:10:31.928261,0,0,3,15,13,25,13,70,0,17.25,False,False
R4455,U649,I392,1,2026-07-31 04:37:31.928275,0,25,6,40,16,25,16,100,0,30.5,False,False
R4456,U368,I330,4,2026-06-23 00:06:31.928288,0,0,4,15,12,25,12,70,0,17.25,False,False
R4457,U640,I472,1,2026-07-18 07:30:31.928300,0,25,5,40,15,25,15,100,0,30.5,False,False
R4458,U475,I112,4,2026-08-02 15:17:31.928312,0,0,6,40,11,25,11,70,0,22.25,False,False
R4459,U606,I268,3,2026-06-04 07:35:31.928325,0,0,8,40,11,25,11,70,0,22.25,False,False
R4460,U957,I351,1,2026-06-29 08:49:31.928338,0,25,1,15,9,10,9,40,0,14.25,False,False
R4461,U972,I215,5,2026-06-12 20:58:31.928350,0,25,5,40,13,25,13,70,0,26.0,False,False
R4462,U394,I276,1,2026-06-13 10:28:31.928362,0,25,6,40,9,10,9,40,0,19.25,False,False
R4463,U642,I197,3,2026-07-09 04:44:31.928375,0,0,5,40,6,10,6,40,0,15.5,False,False
R4464,U864,I361,3,2026-07-14 20:58:31.928387,0,0,4,15,11,25,11,70,0,17.25,False,False
R4465,U309,I372,2,2026-08-03 02:34:31.928400,0,0,6,40,11,25,11,70,0,22.25,False,False
R4466,U376,I250,5,2026-07-22 14:01:31.928412,0,25,5,40,9,10,9,40,0,19.25,False,False
R4467,U474,I317,2,2026-07-03 05:32:31.928425,0,0,5,40,7,10,7,40,0,15.5,False,False
R4468,U296,I15,3,2026-07-24 01:24:31.928437,0,0,7,40,16,25,16,100,0,26.75,False,False
R4469,U730,I74,4,2026-07-24 18:58:31.928450,0,0,6,40,8,10,8,40,0,15.5,False,False
R4470,U663,I496,5,2026-07-03 19:31:31.928462,0,25,3,15,20,35,20,100,0,27.0,False,False
R4471,U534,I271,3,2026-06-16 16:41:31.928475,0,0,4,15,17,25,17,100,0,21.75,False,False
R4472,U209,I134,2,2026-06-24 22:32:31.928487,0,0,7,40,10,25,10,70,0,22.25,False,False
R4473,U569,I109,5,2026-08-08 08:56:31.928502,0,25,7,40,7,10,7,40,0,19.25,False,False
R4474,U226,I308,4,2026-06-16 23:32:31.928515,0,0,4,15,10,25,10,70,0,17.25,False,False
R4475,U932,I310,4,2026-06-11 05:11:31.928527,0,0,8,40,8,10,8,40,0,15.5,False,False
R4476,U688,I265,2,2026-06-11 03:28:31.928540,0,0,3,15,10,25,10,70,0,17.25,False,False
R4477,U216,I41,3,2026-08-09 18:03:31.928553,0,0,5,40,8,10,8,40,0,15.5,False,False
R4478,U243,I84,1,2026-06-18 18:40:31.928565,0,25,8,40,9,10,9,40,0,19.25,False,False
R4479,U522,I191,5,2026-06-11 11:11:31.928577,0,25,7,40,4,10,4,20,0,16.25,False,False
R4480,U430,I493,3,2026-07-09 19:25:31.928590,0,0,4,15,11,25,11,70,0,17.25,False,False
R4481,U798,I41,1,2026-07-31 04:52:31.928604,0,25,8,40,8,10,8,40,0,19.25,False,False
R4482,U339,I5,4,2026-07-03 03:43:31.928617,0,0,8,40,10,25,10,70,0,22.25,False,False
R4483,U444,I448,5,2026-07-05 23:42:31.928629,0,25,3,15,5,10,5,40,0,14.25,False,False
R4484,U653,I343,1,2026-07-06 03:01:31.928644,0,25,5,40,9,10,9,40,0,19.25,False,False
R4485,U661,I234,2,2026-07-15 17:43:31.928657,0,0,5,40,12,25,12,70,0,22.25,False,False
R4486,U506,I213,4,2026-08-03 07:27:31.928669,0,0,2,15,6,10,6,40,0,10.5,False,False
R4487,U891,I152,5,2026-06-20 07:29:31.928681,0,25,5,40,16,25,16,100,0,30.5,False,False
R4488,U694,I272,4,2026-07-20 09:14:31.928694,0,0,6,40,6,10,6,40,0,15.5,False,False
R4489,U145,I286,5,2026-07-10 05:06:31.928706,0,25,8,40,14,25,14,70,0,26.0,False,False
R4490,U741,I315,1,2026-06-06 07:42:31.928719,0,25,5,40,7,10,7,40,0,19.25,False,False
R4491,U0,I118,5,2026-07-12 08:16:31.928731,0,25,3,15,11,25,11,70,0,21.0,False,False
R4492,U189,I158,2,2026-06-30 01:54:31.928743,0,0,5,40,10,25,10,70,0,22.25,False,False
R4493,U390,I86,2,2026-08-02 10:37:31.928756,0,0,5,40,7,10,7,40,0,15.5,False,False
R4494,U333,I180,5,2026-06-03 17:06:31.928768,0,25,2,15,9,10,9,40,0,14.25,False,False
R4495,U410,I123,4,2026-07-15 23:38:31.928781,0,0,11,70,11,25,11,70,0,28.25,False,False
R4496,U210,I293,4,2026-07-22 02:13:31.928794,0,0,4,15,15,25,15,100,0,21.75,False,False
R4497,U610,I309,3,2026-06-16 20:18:31.928806,0,0,5,40,20,35,20,100,0,28.25,False,False
R4498,U344,I469,5,2026-07-16 12:35:31.928819,0,25,7,40,12,25,12,70,0,26.0,False,False
R4499,U7,I102,5,2026-06-21 14:20:31.928831,0,25,7,40,7,10,7,40,0,19.25,False,False
R4500,U356,I164,3,2026-07-05 01:55:31.928843,0,0,5,40,9,10,9,40,0,15.5,False,False
R4501,U370,I222,3,2026-07-24 18:36:31.928858,0,0,7,40,16,25,16,100,0,26.75,False,False
R4502,U76,I240,1,2026-06-26 02:07:31.928870,0,25,6,40,7,10,7,40,0,19.25,False,False
R4503,U502,I111,1,2026-08-06 22:56:31.928883,0,25,5,40,12,25,12,70,0,26.0,False,False
R4504,U153,I378,1,2026-08-10 09:41:31.928895,0,25,4,15,11,25,11,70,0,21.0,False,False
R4505,U678,I74,4,2026-07-24 06:17:31.928907,0,0,9,40,8,10,8,40,0,15.5,False,False
R4506,U389,I343,4,2026-07-22 16:13:31.928920,0,0,5,40,9,10,9,40,0,15.5,False,False
