comment_id,user_id,item_id,text,timestamp,is_fake_attack,attack_type,duplicate_count,duplicate_score,spam_score,near_duplicate_similarity,near_duplicate_score,user_comment_count,user_activity_score,unique_users_for_text,text_item_group_size,coordination_score,attack_pattern_score,base_attack_score,coordination_boost,attack_score,detected_fake,is_real_attack
C3577,U579,I387,thanks for sharing this information. reference 3577,2026-06-26 06:08:31.830928,False,GENUINE,1,0,0,0.6789809902112234,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C3578,U57,I370,i learned something useful about food here. reference 3578,2026-08-06 00:26:31.830942,False,GENUINE,1,0,0,0.7306701420191416,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C3579,U949,I34,i learned something useful about education here. reference 3579,2026-08-02 12:36:31.830956,False,GENUINE,1,0,0,0.7309832397113513,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C3580,U535,I83,the explanation of gaming was very clear. reference 3580,2026-06-04 03:24:31.830970,False,GENUINE,1,0,0,0.7624332223630372,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C3581,U368,I497,this is worth discussing further. reference 3581,2026-08-04 10:41:31.830983,False,GENUINE,1,0,0,0.6148367794734235,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3582,U422,I175,this is an interesting perspective on food. reference 3582,2026-07-06 08:56:31.830997,False,GENUINE,1,0,0,0.7354630625709739,20,10,40,1,1,0,0,7.0,0,7.0,False,False
C3583,U558,I31,this was a surprisingly interesting post. reference 3583,2026-06-14 09:54:31.831010,False,GENUINE,1,0,0,0.661661894767308,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C3584,U808,I202,you must buy this product,2026-07-23 23:13:31.831024,False,GENUINE,51,50,0,1.0,50,7,15,51,2,50,0,34.0,8,42.0,False,False
C3585,U459,I81,this is an interesting perspective on movies. reference 3585,2026-07-22 03:13:31.831038,False,GENUINE,1,0,0,0.7382784747058516,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C3586,U245,I28,this was a surprisingly interesting post. reference 3586,2026-08-07 01:19:31.831053,False,GENUINE,1,0,0,0.661661894767308,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3587,U658,I431,the explanation of food was very clear. reference 3587,2026-08-07 23:22:31.831067,False,GENUINE,1,0,0,0.7668898154278452,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C3588,U43,I112,the explanation of education was very clear. reference 3588,2026-07-30 07:13:31.831081,False,GENUINE,1,0,0,0.7597438970269877,20,2,0,1,1,0,0,3.0,0,3.0,False,False
C3589,U512,I163,this is worth discussing further. reference 3589,2026-06-04 00:33:31.831094,False,GENUINE,1,0,0,0.6148367794734235,0,2,0,1,1,0,0,0.0,0,0.0,False,False
C3590,U649,I343,the information presented here is useful. reference 3590,2026-06-26 09:19:31.831108,False,GENUINE,1,0,0,0.6598076480079632,0,2,0,1,1,0,0,0.0,0,0.0,False,False
C3591,U783,I148,i think this could be improved. reference 3591,2026-06-11 21:07:31.831121,False,GENUINE,1,0,0,0.6122441426822248,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C3592,U731,I356,the information presented here is useful. reference 3592,2026-08-08 04:19:31.831134,False,GENUINE,1,0,0,0.6598076480079632,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C3593,U204,I301,i really enjoyed this post about sports. reference 3593,2026-07-21 22:37:31.831148,False,GENUINE,1,0,0,0.7746110731001136,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C3594,U596,I251,i really enjoyed this post about music. reference 3594,2026-06-08 22:49:31.831161,False,GENUINE,1,0,0,0.7730771289001258,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C3595,U82,I297,this is worth discussing further. reference 3595,2026-07-06 16:19:31.831177,False,GENUINE,1,0,0,0.6148367794734235,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C3596,U217,I77,this was a surprisingly interesting post. reference 3596,2026-06-15 16:47:31.831191,False,GENUINE,1,0,0,0.661661894767308,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3597,U762,I318,i have a different opinion about movies. reference 3597,2026-06-22 04:48:31.831204,False,GENUINE,1,0,0,0.7480534672157237,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C3598,U383,I261,the information presented here is useful. reference 3598,2026-07-24 11:36:31.831217,False,GENUINE,1,0,0,0.6598076480079632,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3599,U772,I311,i have a different opinion about music. reference 3599,2026-07-25 00:18:31.831231,False,GENUINE,1,0,0,0.7390063271830457,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C3600,U334,I459,i have a different opinion about fashion. reference 3600,2026-07-31 23:39:31.831255,False,GENUINE,1,0,0,0.743131701331639,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C3601,U666,I146,i think this could be improved. reference 3601,2026-07-02 06:40:31.831269,False,GENUINE,1,0,0,0.6122441426822248,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C3602,U617,I495,this was a surprisingly interesting post. reference 3602,2026-07-24 05:02:31.831283,False,GENUINE,1,0,0,0.661661894767308,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C3603,U189,I57,i really enjoyed this post about fashion. reference 3603,2026-08-02 02:49:31.831296,False,GENUINE,1,0,0,0.7749801373506703,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C3604,U760,I477,the explanation of sports was very clear. reference 3604,2026-06-03 16:15:31.831316,False,GENUINE,1,0,0,0.761366899611231,20,13,40,1,1,0,0,7.0,0,7.0,False,False
C3605,U583,I376,i have a different opinion about sports. reference 3605,2026-06-18 19:59:31.831342,False,GENUINE,1,0,0,0.7435975412000372,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C3606,U837,I155,this is worth discussing further. reference 3606,2026-08-06 21:12:31.831463,False,GENUINE,1,0,0,0.6148367794734235,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3607,U663,I320,the explanation of movies was very clear. reference 3607,2026-07-23 02:21:31.831494,False,GENUINE,1,0,0,0.769149315988473,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C3608,U523,I12,i have a different opinion about technology. reference 3608,2026-07-23 03:11:31.831512,False,GENUINE,1,0,0,0.7418462529021725,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C3609,U849,I92,this is worth discussing further. reference 3609,2026-06-27 08:36:31.831528,False,GENUINE,1,0,0,0.6148367794734235,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3610,U969,I368,the information presented here is useful. reference 3610,2026-07-01 03:43:31.831542,False,GENUINE,1,0,0,0.6598076480079632,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3611,U400,I308,i learned something useful about food here. reference 3611,2026-06-29 03:01:31.831557,False,GENUINE,1,0,0,0.7306701420191416,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C3612,U574,I305,i have a different opinion about sports. reference 3612,2026-08-04 18:18:31.831572,False,GENUINE,1,0,0,0.7435975412000372,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C3613,U631,I54,i really enjoyed this post about technology. reference 3613,2026-06-16 11:09:31.831639,False,GENUINE,1,0,0,0.7763004403525399,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C3614,U51,I438,i really enjoyed this post about movies. reference 3614,2026-08-11 19:57:31.831721,False,GENUINE,1,0,0,0.7772370080656208,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C3615,U310,I227,the information presented here is useful. reference 3615,2026-08-02 23:34:31.831741,False,GENUINE,1,0,0,0.6598076480079632,0,11,40,1,1,0,0,4.0,0,4.0,False,False
C3616,U54,I188,the explanation of sports was very clear. reference 3616,2026-07-04 07:33:31.831758,False,GENUINE,1,0,0,0.761366899611231,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C3617,U759,I448,this is worth discussing further. reference 3617,2026-07-17 08:21:31.831773,False,GENUINE,1,0,0,0.6148367794734235,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C3618,U427,I334,i really enjoyed this post about movies. reference 3618,2026-08-08 15:32:31.831787,False,GENUINE,1,0,0,0.7772370080656208,20,1,0,1,1,0,0,3.0,0,3.0,False,False
C3619,U920,I61,i have a different opinion about education. reference 3619,2026-07-18 22:03:31.831801,False,GENUINE,1,0,0,0.7416504318441781,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C3620,U467,I476,the explanation of gaming was very clear. reference 3620,2026-06-14 21:04:31.831815,False,GENUINE,1,0,0,0.7624332223630372,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C3621,U762,I487,i really enjoyed this post about food. reference 3621,2026-07-26 22:36:31.831829,False,GENUINE,1,0,0,0.7772683096754256,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C3622,U14,I57,this is an interesting perspective on sports. reference 3622,2026-07-01 09:29:31.831844,False,GENUINE,1,0,0,0.7310531063082972,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C3623,U890,I453,thanks for sharing this information. reference 3623,2026-07-18 06:00:31.831859,False,GENUINE,1,0,0,0.6789809902112234,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3624,U23,I359,thanks for sharing this information. reference 3624,2026-08-06 01:44:31.831873,False,GENUINE,1,0,0,0.6789809902112234,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C3625,U748,I354,i learned something useful about sports here. reference 3625,2026-08-05 21:38:31.831887,False,GENUINE,1,0,0,0.7313413266953137,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C3626,U407,I347,the information presented here is useful. reference 3626,2026-08-08 10:48:31.831901,False,GENUINE,1,0,0,0.6598076480079632,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C3627,U509,I221,amazing product buy now,2026-07-26 21:38:31.831917,False,GENUINE,69,50,15,1.0,50,10,40,68,1,40,0,36.0,8,44.0,False,False
C3628,U996,I6,thanks for sharing this information. reference 3628,2026-06-13 01:35:31.831931,False,GENUINE,1,0,0,0.6789809902112234,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C3629,U64,I491,i have a different opinion about movies. reference 3629,2026-06-07 09:35:31.831945,False,GENUINE,1,0,0,0.7480534672157237,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C3630,U490,I103,i have a different opinion about technology. reference 3630,2026-06-11 17:37:31.831959,False,GENUINE,1,0,0,0.7418462529021725,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C3631,U278,I493,the explanation of sports was very clear. reference 3631,2026-06-10 01:21:31.831974,False,GENUINE,1,0,0,0.761366899611231,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C3632,U458,I414,i really enjoyed this post about technology. reference 3632,2026-06-21 13:37:31.831989,False,GENUINE,1,0,0,0.7763004403525399,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C3633,U855,I438,the information presented here is useful. reference 3633,2026-07-21 18:13:31.832003,False,GENUINE,1,0,0,0.6598076480079632,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C3634,U732,I434,i really enjoyed this post about movies. reference 3634,2026-07-09 16:44:31.832017,False,GENUINE,1,0,0,0.7772370080656208,20,9,15,1,1,0,0,4.5,0,4.5,False,False
C3635,U90,I306,this is worth discussing further. reference 3635,2026-06-29 19:50:31.832030,False,GENUINE,1,0,0,0.6148367794734235,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3636,U557,I83,this is worth discussing further. reference 3636,2026-06-06 17:34:31.832044,False,GENUINE,1,0,0,0.6148367794734235,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C3637,U564,I276,i learned something useful about music here. reference 3637,2026-06-05 21:55:31.832058,False,GENUINE,1,0,0,0.7357637114536311,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C3638,U654,I177,the information presented here is useful. reference 3638,2026-06-20 00:29:31.832071,False,GENUINE,1,0,0,0.6598076480079632,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3639,U411,I190,i think this could be improved. reference 3639,2026-07-16 05:07:31.832085,False,GENUINE,1,0,0,0.6122441426822248,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C3640,U151,I416,i think this could be improved. reference 3640,2026-07-10 00:49:31.832101,False,GENUINE,1,0,0,0.6122441426822248,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C3641,U984,I221,this is an interesting perspective on movies. reference 3641,2026-07-30 07:18:31.832115,False,GENUINE,1,0,0,0.7382784747058516,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C3642,U340,I473,this is worth discussing further. reference 3642,2026-07-01 19:15:31.832131,False,GENUINE,1,0,0,0.6148367794734235,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C3643,U771,I276,i learned something useful about technology here. reference 3643,2026-07-11 13:41:31.832149,False,GENUINE,1,0,0,0.7297924268271072,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C3644,U518,I470,i learned something useful about music here. reference 3644,2026-06-23 15:52:31.832164,False,GENUINE,1,0,0,0.7357637114536311,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C3645,U647,I425,i learned something useful about education here. reference 3645,2026-07-24 02:22:31.832178,False,GENUINE,1,0,0,0.7309832397113513,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C3646,U844,I354,the information presented here is useful. reference 3646,2026-07-04 16:42:31.832192,False,GENUINE,1,0,0,0.6598076480079632,0,9,15,1,1,0,0,1.5,0,1.5,False,False
C3647,U901,I57,this was a surprisingly interesting post. reference 3647,2026-06-25 12:58:31.832206,False,GENUINE,1,0,0,0.661661894767308,0,9,15,1,1,0,0,1.5,0,1.5,False,False
C3648,U106,I294,i really enjoyed this post about movies. reference 3648,2026-06-22 17:30:31.832220,False,GENUINE,1,0,0,0.7772370080656208,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C3649,U680,I482,i learned something useful about sports here. reference 3649,2026-06-10 13:44:31.832235,False,GENUINE,1,0,0,0.7313413266953137,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C3650,U726,I403,this is worth discussing further. reference 3650,2026-08-01 04:33:31.832249,False,GENUINE,1,0,0,0.6148367794734235,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3651,U333,I374,this is worth discussing further. reference 3651,2026-06-25 05:12:31.832263,False,GENUINE,1,0,0,0.6148367794734235,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C3652,U672,I419,the information presented here is useful. reference 3652,2026-06-20 07:27:31.832277,False,GENUINE,1,0,0,0.6598076480079632,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C3653,U359,I383,the information presented here is useful. reference 3653,2026-07-22 06:41:31.832290,False,GENUINE,1,0,0,0.6598076480079632,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C3654,U655,I329,i think this could be improved. reference 3654,2026-06-09 16:02:31.832304,False,GENUINE,1,0,0,0.6122441426822248,0,10,40,1,1,0,0,4.0,0,4.0,False,False
C3655,U916,I385,the explanation of technology was very clear. reference 3655,2026-06-26 21:51:31.832318,False,GENUINE,1,0,0,0.768821942884016,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C3656,U819,I55,i think this could be improved. reference 3656,2026-08-05 06:14:31.832331,False,GENUINE,1,0,0,0.6122441426822248,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C3657,U711,I486,best product ever buy now,2026-06-04 00:54:31.832345,False,GENUINE,75,50,15,1.0,50,7,15,72,1,40,0,33.5,8,41.5,False,False
C3658,U415,I155,the explanation of gaming was very clear. reference 3658,2026-07-25 10:43:31.832359,False,GENUINE,1,0,0,0.7624332223630372,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C3659,U24,I8,i really enjoyed this post about movies. reference 3659,2026-07-31 19:29:31.832375,False,GENUINE,1,0,0,0.7772370080656208,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C3660,U212,I95,this is an interesting perspective on gaming. reference 3660,2026-07-19 18:20:31.832389,False,GENUINE,1,0,0,0.7326877208387651,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C3661,U463,I486,this is an interesting perspective on fashion. reference 3661,2026-07-10 06:58:31.832408,False,GENUINE,1,0,0,0.7361608768424162,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C3662,U677,I206,i really enjoyed this post about movies. reference 3662,2026-07-11 14:19:31.832423,False,GENUINE,1,0,0,0.7772370080656208,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C3663,U397,I191,the explanation of movies was very clear. reference 3663,2026-07-03 19:51:31.832437,False,GENUINE,1,0,0,0.769149315988473,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C3664,U634,I301,i think this could be improved. reference 3664,2026-06-11 00:25:31.832451,False,GENUINE,1,0,0,0.6122441426822248,0,8,15,1,1,0,0,1.5,0,1.5,False,False
C3665,U503,I16,i think this could be improved. reference 3665,2026-07-10 20:07:31.832465,False,GENUINE,1,0,0,0.6122441426822248,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C3666,U31,I130,i think this could be improved. reference 3666,2026-06-04 07:12:31.832479,False,GENUINE,1,0,0,0.6122441426822248,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C3667,U551,I394,this is an interesting perspective on fashion. reference 3667,2026-06-10 03:43:31.832492,False,GENUINE,1,0,0,0.7361608768424162,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C3668,U601,I317,this is worth discussing further. reference 3668,2026-08-09 08:17:31.832506,False,GENUINE,1,0,0,0.6148367794734235,0,9,15,1,1,0,0,1.5,0,1.5,False,False
C3669,U389,I19,i think this could be improved. reference 3669,2026-06-29 14:36:31.832520,False,GENUINE,1,0,0,0.6122441426822248,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C3670,U258,I278,this is an interesting perspective on gaming. reference 3670,2026-07-20 11:55:31.832535,False,GENUINE,1,0,0,0.7326877208387651,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C3671,U741,I425,you must buy this product,2026-07-08 06:11:31.832550,False,GENUINE,51,50,0,1.0,50,11,40,51,1,40,0,33.0,8,41.0,False,False
C3672,U767,I172,the explanation of food was very clear. reference 3672,2026-08-08 16:57:31.832563,False,GENUINE,1,0,0,0.7668898154278452,20,10,40,1,1,0,0,7.0,0,7.0,False,False
C3673,U330,I158,click here for amazing deals,2026-07-23 02:54:31.832577,False,GENUINE,53,50,30,1.0000000000000002,50,4,0,53,1,40,0,35.0,8,43.0,False,False
C3674,U628,I210,this is an interesting perspective on technology. reference 3674,2026-06-10 14:08:31.832590,False,GENUINE,1,0,0,0.7340859795799535,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C3675,U131,I303,i really enjoyed this post about food. reference 3675,2026-08-05 13:01:31.832604,False,GENUINE,1,0,0,0.7772683096754256,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C3676,U514,I92,i think this could be improved. reference 3676,2026-06-09 09:04:31.832618,False,GENUINE,1,0,0,0.6122441426822248,0,9,15,1,1,0,0,1.5,0,1.5,False,False
C3677,U578,I198,this was a surprisingly interesting post. reference 3677,2026-07-19 18:51:31.832631,False,GENUINE,1,0,0,0.661661894767308,0,2,0,1,1,0,0,0.0,0,0.0,False,False
C3678,U599,I60,this was a surprisingly interesting post. reference 3678,2026-07-27 00:03:31.832645,False,GENUINE,1,0,0,0.661661894767308,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3679,U923,I231,i have a different opinion about education. reference 3679,2026-08-08 05:00:31.832658,False,GENUINE,1,0,0,0.7416504318441781,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C3680,U297,I307,this is worth discussing further. reference 3680,2026-08-01 20:23:31.832671,False,GENUINE,1,0,0,0.6148367794734235,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3681,U703,I79,this is an interesting perspective on sports. reference 3681,2026-06-28 22:43:31.832685,False,GENUINE,1,0,0,0.7310531063082972,20,11,40,1,1,0,0,7.0,0,7.0,False,False
C3682,U497,I127,i really enjoyed this post about fashion. reference 3682,2026-06-05 01:31:31.832701,False,GENUINE,1,0,0,0.7749801373506703,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C3683,U826,I334,i learned something useful about fashion here. reference 3683,2026-08-07 20:08:31.832715,False,GENUINE,1,0,0,0.7359149406482672,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C3684,U309,I93,the explanation of music was very clear. reference 3684,2026-06-10 15:52:31.832728,False,GENUINE,1,0,0,0.7662202675963719,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C3685,U597,I432,i think this could be improved. reference 3685,2026-06-07 20:36:31.832742,False,GENUINE,1,0,0,0.6122441426822248,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3686,U455,I413,this is an interesting perspective on gaming. reference 3686,2026-07-27 20:46:31.832756,False,GENUINE,1,0,0,0.7326877208387651,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C3687,U142,I67,thanks for sharing this information. reference 3687,2026-07-02 22:56:31.832770,False,GENUINE,1,0,0,0.6789809902112234,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3688,U508,I187,the information presented here is useful. reference 3688,2026-06-08 08:26:31.832783,False,GENUINE,1,0,0,0.6598076480079632,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C3689,U537,I459,this is worth discussing further. reference 3689,2026-07-04 17:29:31.832799,False,GENUINE,1,0,0,0.6148367794734235,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3690,U485,I17,i have a different opinion about fashion. reference 3690,2026-06-22 02:34:31.832812,False,GENUINE,1,0,0,0.743131701331639,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C3691,U718,I216,this is an interesting perspective on gaming. reference 3691,2026-08-03 21:23:31.832828,False,GENUINE,1,0,0,0.7326877208387651,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C3692,U269,I449,best deal available now,2026-07-06 07:16:31.832842,False,GENUINE,52,50,15,1.0000000000000002,50,8,15,51,2,50,0,37.0,8,45.0,False,False
C3693,U519,I470,the explanation of education was very clear. reference 3693,2026-07-31 19:37:31.832856,False,GENUINE,1,0,0,0.7597438970269877,20,4,0,1,1,0,0,3.0,0,3.0,False,False
C3694,U24,I82,this is an interesting perspective on education. reference 3694,2026-06-12 08:03:31.832870,False,GENUINE,1,0,0,0.7306942280328299,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C3695,U201,I228,you must buy this product,2026-06-22 02:23:31.832883,False,GENUINE,51,50,0,1.0,50,5,15,51,1,40,0,30.5,8,38.5,False,False
C3696,U269,I244,this is an interesting perspective on education. reference 3696,2026-06-19 20:19:31.832897,False,GENUINE,1,0,0,0.7306942280328299,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C3697,U423,I59,best deal available now,2026-07-21 16:37:31.832910,False,GENUINE,52,50,15,1.0000000000000002,50,8,15,51,1,40,0,33.5,8,41.5,False,False
C3698,U207,I75,i have a different opinion about education. reference 3698,2026-06-04 20:55:31.832924,False,GENUINE,1,0,0,0.7416504318441781,20,7,15,1,1,0,0,4.5,0,4.5,False,False
C3699,U718,I200,i really enjoyed this post about music. reference 3699,2026-08-06 08:55:31.832940,False,GENUINE,1,0,0,0.7730771289001258,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C3700,U522,I403,i really enjoyed this post about gaming. reference 3700,2026-06-25 02:03:31.832954,False,GENUINE,1,0,0,0.7760108921746118,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C3701,U681,I136,thanks for sharing this information. reference 3701,2026-07-15 05:19:31.832968,False,GENUINE,1,0,0,0.6789809902112234,0,7,15,1,1,0,0,1.5,0,1.5,False,False
C3702,U901,I415,i learned something useful about music here. reference 3702,2026-07-20 15:39:31.832981,False,GENUINE,1,0,0,0.7357637114536311,20,9,15,1,1,0,0,4.5,0,4.5,False,False
C3703,U881,I245,the explanation of sports was very clear. reference 3703,2026-06-12 09:22:31.832995,False,GENUINE,1,0,0,0.761366899611231,20,2,0,1,1,0,0,3.0,0,3.0,False,False
C3704,U486,I244,i think this could be improved. reference 3704,2026-08-02 19:36:31.833011,False,GENUINE,1,0,0,0.6122441426822248,0,2,0,1,1,0,0,0.0,0,0.0,False,False
C3705,U176,I198,this was a surprisingly interesting post. reference 3705,2026-07-29 12:47:31.833025,False,GENUINE,1,0,0,0.661661894767308,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3706,U683,I65,this was a surprisingly interesting post. reference 3706,2026-06-03 14:36:31.833038,False,GENUINE,1,0,0,0.661661894767308,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3707,U69,I244,this was a surprisingly interesting post. reference 3707,2026-06-21 07:11:31.833051,False,GENUINE,1,0,0,0.661661894767308,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3708,U168,I126,the information presented here is useful. reference 3708,2026-07-22 07:42:31.833065,False,GENUINE,1,0,0,0.6598076480079632,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3709,U847,I134,the information presented here is useful. reference 3709,2026-06-04 08:24:31.833078,False,GENUINE,1,0,0,0.6598076480079632,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3710,U442,I21,this is worth discussing further. reference 3710,2026-08-09 07:32:31.833091,False,GENUINE,1,0,0,0.6148367794734235,0,3,0,1,1,0,0,0.0,0,0.0,False,False
C3711,U197,I343,this is worth discussing further. reference 3711,2026-07-01 21:19:31.833105,False,GENUINE,1,0,0,0.6148367794734235,0,5,15,1,1,0,0,1.5,0,1.5,False,False
C3712,U620,I428,the explanation of education was very clear. reference 3712,2026-06-29 04:47:31.833119,False,GENUINE,1,0,0,0.7597438970269877,20,8,15,1,1,0,0,4.5,0,4.5,False,False
C3713,U629,I486,this was a surprisingly interesting post. reference 3713,2026-06-14 00:41:31.833133,False,GENUINE,1,0,0,0.661661894767308,0,1,0,1,1,0,0,0.0,0,0.0,False,False
C3714,U892,I386,i learned something useful about sports here. reference 3714,2026-06-18 07:29:31.833146,False,GENUINE,1,0,0,0.7313413266953137,20,3,0,1,1,0,0,3.0,0,3.0,False,False
C3715,U533,I147,i think this could be improved. reference 3715,2026-07-03 10:38:31.833161,False,GENUINE,1,0,0,0.6122441426822248,0,1,0,1,1,0,0,0.0,0,0.0,False,False
C3716,U614,I15,the information presented here is useful. reference 3716,2026-06-21 16:57:31.833174,False,GENUINE,1,0,0,0.6598076480079632,0,9,15,1,1,0,0,1.5,0,1.5,False,False
C3717,U86,I360,i learned something useful about technology here. reference 3717,2026-07-09 04:45:31.833190,False,GENUINE,1,0,0,0.7297924268271072,20,13,40,1,1,0,0,7.0,0,7.0,False,False
C3718,U284,I201,i have a different opinion about food. reference 3718,2026-06-13 15:40:31.833203,False,GENUINE,1,0,0,0.7486181787682682,20,5,15,1,1,0,0,4.5,0,4.5,False,False
C3719,U826,I469,this is worth discussing further. reference 3719,2026-06-24 02:37:31.833217,False,GENUINE,1,0,0,0.6148367794734235,0,4,0,1,1,0,0,0.0,0,0.0,False,False
C3720,U619,I167,i have a different opinion about food. reference 3720,2026-06-26 06:43:31.833231,False,GENUINE,1,0,0,0.7486181787682682,20,9,15,1,1,0,0,4.5,0,4.5,False,False
C3721,U499,I197,thanks for sharing this information. reference 3721,2026-06-30 02:43:31.833245,False,GENUINE,1,0,0,0.6789809902112234,0,6,15,1,1,0,0,1.5,0,1.5,False,False
C3722,U345,I46,amazing product buy now,2026-06-24 08:11:31.833261,False,GENUINE,69,50,15,1.0,50,11,40,68,3,95,0,55.25,25,80.25,True,False
C3723,U529,I315,this is an interesting perspective on movies. reference 3723,2026-06-15 13:38:31.833274,False,GENUINE,1,0,0,0.7382784747058516,20,6,15,1,1,0,0,4.5,0,4.5,False,False
C3724,U274,I478,i have a different opinion about movies. reference 3724,2026-06-18 17:25:31.833288,False,GENUINE,1,0,0,0.7480534672157237,20,10,40,1,1,0,0,7.0,0,7.0,False,False
C3725,U525,I116,this is worth discussing further. reference 3725,2026-07-21 00:58:31.833302,False,GENUINE,1,0,0,0.6148367794734235,0,4,0,1,1,0,0,0.0,0,0.0,False,False
